"Peak
Retention
Time",RRT (ISTD),"Peak
Area
Percent",Area,Height,Compound,Compound Amount,id,excel_sheet
2.093383333,0.156572588,0.010071709,0.005887604,0.115465373,,n.a.,JJS-21-017-S3,JJS-21-017
2.27005,0.169786201,0.051868055,0.030320433,0.639560906,,n.a.,JJS-21-017-S3,JJS-21-017
2.506716667,0.187487456,0.095878615,0.056047621,1.20438677,,n.a.,JJS-21-017-S3,JJS-21-017
3.85005,0.287960778,0.124588625,0.07283059,0.857857257,Cis Acid,0.00079616,JJS-21-017-S3,JJS-21-017
5.423383333,0.405636728,0.290604482,0.169878236,1.509205403,,n.a.,JJS-21-017-S3,JJS-21-017
7.95005,0.594616325,0.212515137,0.124229662,1.091818375,Cis Mono Ester,n.a.,JJS-21-017-S3,JJS-21-017
10.26671667,0.767889175,0.012631537,0.007383999,0.192383595,,n.a.,JJS-21-017-S3,JJS-21-017
11.48671667,0.859137899,0.010150677,0.005933767,0.048371104,,n.a.,JJS-21-017-S3,JJS-21-017
13.09338333,0.979306983,0.088629554,0.051810048,0.517026759,Cis/Trans Atracurium,n.a.,JJS-21-017-S3,JJS-21-017
13.37005,1,98.75271833,57.72773164,579.5963784,Cis,0.502035224,JJS-21-017-S3,JJS-21-017
15.28671667,1.143355236,0.167018406,0.097633704,0.826161867,cis-monoacrylate,n.a.,JJS-21-017-S3,JJS-21-017
16.37671667,1.224880735,0.183324876,0.107165954,0.14133146,,n.a.,JJS-21-017-S3,JJS-21-017
1.993366667,0.14901782,0.537346144,0.21882793,3.937133255,,n.a.,JJS-21-018 M2,JJS-21-018
2.450033333,0.183156783,9.243449144,3.764286516,13.466117,,n.a.,JJS-21-018 M2,JJS-21-018
3.420033333,0.25567093,35.39698102,14.41500638,11.01256749,,n.a.,JJS-21-018 M2,JJS-21-018
3.840033333,0.287068809,22.34941256,9.101536777,9.707534504,Cis Acid,0.099495036,JJS-21-018 M2,JJS-21-018
5.400033333,0.4036895,0.113554448,0.04624372,0.422069202,Laudanosine,0.000384353,JJS-21-018 M2,JJS-21-018
13.3767,1,32.35925668,13.17792868,138.6145364,Cis,0.114603228,JJS-21-018 M2,JJS-21-018
2.266683333,0.170726625,0.051989477,0.124681244,2.494139798,,n.a.,JJS-21-017-M2,JJS-21-017
2.506683333,0.188803429,0.023142272,0.055499833,1.215387603,,n.a.,JJS-21-017-M2,JJS-21-017
3.85335,0.290234383,0.181370295,0.434962521,5.206247424,Cis Acid,0.004754869,JJS-21-017-M2,JJS-21-017
5.42335,0.408486808,0.344876402,0.827083117,7.423760532,,n.a.,JJS-21-017-M2,JJS-21-017
7.95335,0.599046449,0.294415601,0.706067946,6.261213999,Cis Mono Ester,n.a.,JJS-21-017-M2,JJS-21-017
10.26668333,0.773286752,0.010234811,0.024545138,0.254591262,,n.a.,JJS-21-017-M2,JJS-21-017
11.50335,0.866432505,0.009723788,0.023319603,0.177913952,,n.a.,JJS-21-017-M2,JJS-21-017
12.81668333,0.965352793,0.004583398,0.010991913,0.069730936,Trans/Trans Atracurium,n.a.,JJS-21-017-M2,JJS-21-017
13.07668333,0.984935997,0.078764323,0.188892721,2.077359344,Cis/Trans Atracurium,n.a.,JJS-21-017-M2,JJS-21-017
13.27668333,1,98.77462003,236.8814454,1743.631299,Cis,2.060064132,JJS-21-017-M2,JJS-21-017
14.61001667,1.100426688,0.012971406,0.031108046,0.146936501,trans-monoquaternary,n.a.,JJS-21-017-M2,JJS-21-017
15.28335,1.151142165,0.190227947,0.456204955,3.091620783,cis-monoacrylate,n.a.,JJS-21-017-M2,JJS-21-017
15.56335,1.17223177,0.006099074,0.014626809,0.083365821,,n.a.,JJS-21-017-M2,JJS-21-017
16.38668333,1.23424525,0.01698117,0.040724268,0.154568786,,n.a.,JJS-21-017-M2,JJS-21-017
1.99335,0.148794291,0.571703191,0.21559597,3.812698853,,n.a.,JJS-21-018 PF4,JJS-21-018
2.450016667,0.18288233,9.837886132,3.709982104,13.18499512,,n.a.,JJS-21-018 PF4,JJS-21-018
3.246683333,0.242349786,33.98162414,12.81486853,11.50153683,,n.a.,JJS-21-018 PF4,JJS-21-018
3.846683333,0.28713699,27.27389439,10.28530507,9.502683953,Cis Acid,0.112435605,JJS-21-018 PF4,JJS-21-018
7.940016667,0.592685254,0.80565437,0.303821701,1.088586157,Cis Mono Ester,n.a.,JJS-21-018 PF4,JJS-21-018
13.39668333,1,27.52923778,10.38159805,108.4971129,Cis,0.090284647,JJS-21-018 PF4,JJS-21-018
2.093333333,0.156530409,0.01111831,0.006130027,0.120902336,,n.a.,JJS-21-017-PF2,JJS-21-017
2.27,0.169740778,0.050622062,0.027910232,0.595306047,,n.a.,JJS-21-017-PF2,JJS-21-017
2.506666667,0.187437687,0.100420788,0.055366522,1.206087182,,n.a.,JJS-21-017-PF2,JJS-21-017
3.85,0.287886341,0.125632861,0.069267078,0.828687642,Cis Acid,0.000757205,JJS-21-017-PF2,JJS-21-017
5.423333333,0.4055334,0.281322186,0.155105644,1.38226038,,n.a.,JJS-21-017-PF2,JJS-21-017
7.953333333,0.594715852,0.213103294,0.117493483,1.037241892,Cis Mono Ester,n.a.,JJS-21-017-PF2,JJS-21-017
10.25333333,0.7666999,0.01258804,0.006940356,0.06446054,,n.a.,JJS-21-017-PF2,JJS-21-017
13.09,0.978813559,0.089357138,0.049266631,0.492203031,Cis/Trans Atracurium,n.a.,JJS-21-017-PF2,JJS-21-017
13.37333333,1,97.71798145,53.87634233,544.7410515,Cis,0.468541216,JJS-21-017-PF2,JJS-21-017
15.28,1.142572283,0.243057762,0.134008736,0.840482961,cis-monoacrylate,n.a.,JJS-21-017-PF2,JJS-21-017
16.39333333,1.225822532,1.154796111,0.63669132,0.430033656,,n.a.,JJS-21-017-PF2,JJS-21-017
2.0934,0.156847368,0.006809341,0.006330091,0.121093992,,n.a.,JJS-21-017-M5,JJS-21-017
2.270066667,0.170084066,0.050594671,0.047033754,0.998009188,,n.a.,JJS-21-017-M5,JJS-21-017
2.506733333,0.187816245,0.060103876,0.055873689,1.215883329,,n.a.,JJS-21-017-M5,JJS-21-017
3.8534,0.288714842,0.180078869,0.16740469,1.982988096,Cis Acid,0.001830014,JJS-21-017-M5,JJS-21-017
5.420066667,0.406096873,0.275493179,0.256103619,2.293655668,,n.a.,JJS-21-017-M5,JJS-21-017
7.950066667,0.595656365,0.272009105,0.252864758,2.245194234,Cis Mono Ester,n.a.,JJS-21-017-M5,JJS-21-017
10.2634,0.768982173,0.012066684,0.011217416,0.104096253,,n.a.,JJS-21-017-M5,JJS-21-017
11.49006667,0.860889806,0.010395819,0.009664148,0.079050178,,n.a.,JJS-21-017-M5,JJS-21-017
13.09006667,0.980769327,0.083657556,0.077769631,0.807613807,Cis/Trans Atracurium,n.a.,JJS-21-017-M5,JJS-21-017
13.34673333,1,98.4645945,91.53453114,864.5307413,Cis,0.796039572,JJS-21-017-M5,JJS-21-017
15.28006667,1.144854421,0.160906202,0.149581419,1.193565238,cis-monoacrylate,n.a.,JJS-21-017-M5,JJS-21-017
16.39673333,1.228520337,0.423290198,0.393498495,0.319951773,,n.a.,JJS-21-017-M5,JJS-21-017
1.9934,0.148760454,0.591242318,0.22295704,3.94427274,,n.a.,JJS-21-018 PF3,JJS-21-018
2.0434,0.152491779,9.780799584,3.688332273,2.588246817,,n.a.,JJS-21-018 PF3,JJS-21-018
3.576733333,0.26691907,34.54718199,13.02771672,10.07960132,,n.a.,JJS-21-018 PF3,JJS-21-018
3.846733333,0.287068224,27.75971763,10.46816894,9.502563532,Cis Acid,0.114434614,JJS-21-018 PF3,JJS-21-018
13.40006667,1,27.32105848,10.3027509,107.9041237,Cis,0.089598945,JJS-21-018 PF3,JJS-21-018
2.27335,0.170075848,0.050984813,0.030338469,0.645077555,,n.a.,JJS-21-017-PF5,JJS-21-017
2.510016667,0.187781561,0.091860798,0.054661689,1.192566102,,n.a.,JJS-21-017-PF5,JJS-21-017
3.850016667,0.288030813,0.117438556,0.069881712,0.838152452,Cis Acid,0.000763924,JJS-21-017-PF5,JJS-21-017
5.420016667,0.405487026,0.282855775,0.168313086,1.491625948,,n.a.,JJS-21-017-PF5,JJS-21-017
7.950016667,0.594763598,0.211522436,0.125866244,1.099142486,Cis Mono Ester,n.a.,JJS-21-017-PF5,JJS-21-017
13.09001667,0.979301771,0.087677096,0.052172181,0.516903218,Cis/Trans Atracurium,n.a.,JJS-21-017-PF5,JJS-21-017
13.36668333,1,97.953477,58.28713235,582.4968014,Cis,0.50690011,JJS-21-017-PF5,JJS-21-017
15.28335,1.143391342,0.28817483,0.171478185,0.949186086,cis-monoacrylate,n.a.,JJS-21-017-PF5,JJS-21-017
16.24001667,1.214962325,0.9160087,0.54507019,0.385920663,,n.a.,JJS-21-017-PF5,JJS-21-017
2.0934,0.156417652,0.014193732,0.006250323,0.119851902,,n.a.,JJS-21-017-PF1,JJS-21-017
2.270066667,0.169618084,0.050612647,0.022287682,0.471772467,,n.a.,JJS-21-017-PF1,JJS-21-017
2.506733333,0.187301682,0.126814329,0.0558437,1.213314351,,n.a.,JJS-21-017-PF1,JJS-21-017
3.850066667,0.287674781,0.1439447,0.063387196,0.762774267,Cis Acid,0.000692928,JJS-21-017-PF1,JJS-21-017
5.420066667,0.404984284,0.303251979,0.133539426,1.189118451,,n.a.,JJS-21-017-PF1,JJS-21-017
7.9534,0.594273503,0.233158472,0.102673192,0.902376788,Cis Mono Ester,n.a.,JJS-21-017-PF1,JJS-21-017
8.756733333,0.654298111,0.189457848,0.083429273,4.379386752,,n.a.,JJS-21-017-PF1,JJS-21-017
8.800066667,0.657535952,0.099776501,0.043937378,0.222124058,,n.a.,JJS-21-017-PF1,JJS-21-017
13.09673333,0.97858043,0.091851225,0.040447419,0.395906749,Cis/Trans Atracurium,n.a.,JJS-21-017-PF1,JJS-21-017
13.3834,1,96.98902347,42.70988955,442.37725,Cis,0.371430998,JJS-21-017-PF1,JJS-21-017
15.29006667,1.142465044,0.252242956,0.111077196,0.723189113,cis-monoacrylate,n.a.,JJS-21-017-PF1,JJS-21-017
16.39673333,1.225154545,1.505672143,0.663034729,0.432179237,,n.a.,JJS-21-017-PF1,JJS-21-017
2.266733333,0.169834317,0.052471632,0.061860774,1.268078118,,n.a.,JJS-21-017-M1,JJS-21-017
2.506733333,0.187816245,0.047206339,0.055653323,1.221452841,,n.a.,JJS-21-017-M1,JJS-21-017
3.8534,0.288714842,0.109421552,0.129001169,1.522699083,Cis Acid,0.001410199,JJS-21-017-M1,JJS-21-017
5.426733333,0.406596371,0.315269383,0.371682893,3.290855994,,n.a.,JJS-21-017-M1,JJS-21-017
7.960066667,0.596405612,0.206233559,0.243136473,2.142343672,Cis Mono Ester,n.a.,JJS-21-017-M1,JJS-21-017
10.28006667,0.770230918,0.010516327,0.012398092,0.115164628,,n.a.,JJS-21-017-M1,JJS-21-017
11.49673333,0.861389304,0.011099626,0.013085765,0.095293883,,n.a.,JJS-21-017-M1,JJS-21-017
13.1034,0.981768323,0.081763733,0.096394329,1.018871326,Cis/Trans Atracurium,n.a.,JJS-21-017-M1,JJS-21-017
13.34673333,1,98.95486742,116.6616022,1046.302998,Cis,1.01455976,JJS-21-017-M1,JJS-21-017
15.30006667,1.146352915,0.188161672,0.221830847,1.758507503,cis-monoacrylate,n.a.,JJS-21-017-M1,JJS-21-017
16.4034,1.229019835,0.022988759,0.02710231,0.09143024,,n.a.,JJS-21-017-M1,JJS-21-017
1.9934,0.14901994,0.747343963,0.326102775,3.888962334,,n.a.,JJS-21-018 M1,JJS-21-018
2.260066667,0.168955051,3.937246487,1.718013484,8.773323976,,n.a.,JJS-21-018 M1,JJS-21-018
2.460066667,0.183906385,4.471564659,1.951162673,13.16583941,,n.a.,JJS-21-018 M1,JJS-21-018
3.030066667,0.226517685,29.57511288,12.9050703,12.82837419,,n.a.,JJS-21-018 M1,JJS-21-018
3.8434,0.287319774,23.95026958,10.45067567,9.948017765,Cis Acid,0.114243383,JJS-21-018 M1,JJS-21-018
5.410066667,0.404438553,0.096802032,0.042239468,0.397363588,,n.a.,JJS-21-018 M1,JJS-21-018
7.916733333,0.591828598,0.583398425,0.254565307,1.186207368,Cis Mono Ester,n.a.,JJS-21-018 M1,JJS-21-018
13.37673333,1,36.63826198,15.9870682,168.3102363,Cis,0.139033202,JJS-21-018 M1,JJS-21-018
1.993383333,0.148944649,0.954244515,0.35603012,3.970597246,,n.a.,JJS-21-018 M5,JJS-21-018
2.26005,0.168869855,9.574174482,3.572139468,8.455420381,,n.a.,JJS-21-018 M5,JJS-21-018
2.653383333,0.198259533,36.40189042,13.58160223,14.38373879,,n.a.,JJS-21-018 M5,JJS-21-018
3.84005,0.286926699,24.75080575,9.234564323,9.396282903,Cis Acid,0.10094925,JJS-21-018 M5,JJS-21-018
7.923383333,0.592031412,0.509015328,0.189914415,0.892015586,Cis Mono Ester,n.a.,JJS-21-018 M5,JJS-21-018
13.38338333,1,27.8098695,10.37590579,109.1427907,Cis,0.090235144,JJS-21-018 M5,JJS-21-018
